Day 1,Day 2,Day 3,Day 4,Day 5,Day 6,Day 7 Percent,Daycount,Overall Percent Change (Day 1 to 6),Outcome
33.023968,33.542656,33.583824,33.633221,33.78965,33.797901,0.12,0,2.34,5
33.542656,33.583824,33.633221,33.78965,33.797901,33.839066,-0.05,0,0.88,4
36.628254,36.977104,37.445049,37.530132,37.589691,37.776878,-0.77,1,3.14,4
36.735947,36.949577,36.992302,37.274288,37.334114,37.428101,0.78,0,1.88,6
36.949577,36.992302,37.274288,37.334114,37.428101,37.718647,-0.75,1,2.08,4
36.391041,36.727837,36.961002,37.099171,38.066383,38.118202,-0.86,0,4.75,3
36.014759,36.188408,36.240505,36.318645,36.492294,36.544388,0.33,0,1.47,6
36.188408,36.240505,36.318645,36.492294,36.544388,36.665943,-0.76,1,1.32,4
36.867237,37.508331,38.158215,38.34264,38.588531,38.904686,0.34,0,5.53,6
37.508331,38.158215,38.34264,38.588531,38.904686,39.036423,-0.83,0,4.07,3
40.642746,40.837215,41.10239,41.455959,41.942116,42.030506,0.13,0,3.41,5
40.837215,41.10239,41.455959,41.942116,42.030506,42.083534,-0.61,1,3.05,4
41.50016,41.791851,41.853729,42.251488,42.463631,42.640419,-0.12,4,2.75,4
45.184162,45.815044,46.330421,47.041286,47.503349,48.000957,0.31,0,6.23,6
45.815044,46.330421,47.041286,47.503349,48.000957,48.151997,-0.37,3,5.1,4
47.1511,47.420341,47.680595,47.869061,48.290852,48.317772,0.61,0,2.47,6
47.420341,47.680595,47.869061,48.290852,48.317772,48.613922,-0.2,0,2.52,4
47.545986,47.779312,48.201103,48.542133,48.937004,49.493412,0.45,0,4.1,6
47.779312,48.201103,48.542133,48.937004,49.493412,49.717777,-1.21,1,4.06,3
45.855171,46.036663,46.481331,47.715508,47.833481,48.178326,-1.0,0,5.07,3
51.476524,51.568306,51.852806,52.587009,53.82597,54.055408,-0.53,0,5.01,4
48.750824,49.870468,49.943893,50.42112,51.063545,51.247086,0.14,2,5.12,5
49.870468,49.943893,50.42112,51.063545,51.247086,51.320515,2.09,1,2.91,8
49.943893,50.42112,51.063545,51.247086,51.320515,52.394276,1.14,0,4.91,7
50.42112,51.063545,51.247086,51.320515,52.394276,52.990826,-0.47,2,5.1,4
50.888096,51.321777,51.847721,51.921543,52.475182,52.807365,0.96,1,3.77,7
51.321777,51.847721,51.921543,52.475182,52.807365,53.314854,0.24,0,3.88,5
51.847721,51.921543,52.475182,52.807365,53.314854,53.444035,-0.02,2,3.08,4
57.676727,57.825134,58.539375,58.771267,59.068092,59.095917,-0.13,0,2.46,4
57.094223,57.19738,58.388401,59.241806,59.448135,60.761074,1.39,0,6.42,7
57.19738,58.388401,59.241806,59.448135,60.761074,61.605106,-1.11,0,7.71,3
60.320305,60.798584,60.901752,61.445679,61.905209,62.242836,-0.41,1,3.19,4
57.302624,57.368614,58.000286,58.047428,59.452179,59.490101,0.05,1,3.82,5
57.368614,58.000286,58.047428,59.452179,59.490101,59.518536,1.19,0,3.75,7
58.000286,58.047428,59.452179,59.490101,59.518536,60.229576,-0.77,0,3.84,4
55.565174,55.7453,56.712307,57.148418,57.868938,59.395294,-0.03,0,6.89,4
58.494534,59.104748,59.838909,60.010532,60.668415,61.211887,-0.25,1,4.65,4
54.622902,55.045216,56.37936,56.926456,57.492741,57.886269,2.3,0,5.97,8
55.045216,56.37936,56.926456,57.492741,57.886269,59.220402,-0.36,2,7.59,4
61.859882,62.378181,63.203625,63.645134,63.990665,64.009857,-0.81,0,3.48,3
62.51759,62.652748,63.270584,63.994602,64.1008,64.622093,-0.81,2,3.37,3
70.200142,70.35627,71.43943,72.093224,72.190804,72.522575,0.11,0,3.31,5
70.35627,71.43943,72.093224,72.190804,72.522575,72.600647,-0.98,0,3.19,3
59.927658,60.408726,61.478859,62.382099,62.980984,63.039886,-0.17,0,5.19,4
63.82531,64.777641,65.003433,65.602325,66.731369,67.56588,-0.84,2,5.86,3
68.714554,69.333084,69.342888,69.61779,69.676704,70.187218,0.18,0,2.14,5
69.333084,69.342888,69.61779,69.676704,70.187218,70.314857,-0.2,0,1.42,4
68.066582,69.175995,69.912323,70.403206,70.894096,71.363205,0.24,1,4.84,5
69.175995,69.912323,70.403206,70.894096,71.363205,71.531097,1.95,0,3.4,8
69.912323,70.403206,70.894096,71.363205,71.531097,72.923599,-0.76,0,4.31,4
70.523758,70.721275,71.086678,72.281662,72.884094,73.209991,-0.2,0,3.81,4
65.449661,65.55896,66.085579,66.741364,67.675362,68.967072,1.93,1,5.37,8
65.55896,66.085579,66.741364,67.675362,68.967072,70.298515,0.79,0,7.23,6
66.085579,66.741364,67.675362,68.967072,70.298515,70.854942,-0.72,0,7.22,4
113.120735,113.209595,113.476135,113.85125,115.805855,115.815735,0.11,0,2.38,5
113.209595,113.476135,113.85125,115.805855,115.815735,115.944084,-0.11,1,2.42,4
133.78569,134.438217,137.137283,138.412659,139.02562,139.460617,-0.09,0,4.24,4
115.71273,118.118263,121.246452,121.860184,124.394409,126.007988,0.17,1,8.9,5
118.118263,121.246452,121.860184,124.394409,126.007988,126.225784,0.44,0,6.86,6
121.246452,121.860184,124.394409,126.007988,126.225784,126.780159,-1.42,1,4.56,3
120.54686,121.389008,122.716644,123.984825,125.104393,125.797943,1.28,2,4.36,7
121.389008,122.716644,123.984825,125.104393,125.797943,127.402992,0.86,1,4.95,7
122.716644,123.984825,125.104393,125.797943,127.402992,128.502731,1.46,0,4.71,7
123.984825,125.104393,125.797943,127.402992,128.502731,130.385193,-0.68,2,5.16,4
94.531769,97.638504,101.211739,103.454926,106.204338,115.564232,1.94,0,22.25,8
97.638504,101.211739,103.454926,106.204338,115.564232,117.807411,-0.49,3,20.66,4
85.258865,87.136513,88.457817,91.348785,95.133881,97.597672,0.57,1,14.47,6
87.136513,88.457817,91.348785,95.133881,97.597672,98.154007,1.7,0,12.64,8
88.457817,91.348785,95.133881,97.597672,98.154007,99.823029,-0.5,0,12.85,4
96.922112,101.094658,104.263802,105.217529,105.833458,108.168106,1.41,0,11.6,7
101.094658,104.263802,105.217529,105.833458,108.168106,109.698029,-1.28,3,8.51,3
117.092796,119.340958,124.692749,125.8964,126.672302,129.417847,-1.94,1,10.53,2
165.892731,166.22139,171.300644,172.973831,185.403091,185.532562,-2.3,1,11.84,2
171.300644,173.90004,176.479523,178.182556,178.521179,185.990692,2.41,0,8.58,8
173.90004,176.479523,178.182556,178.521179,185.990692,190.472382,-2.18,0,9.53,2
152.998276,155.201065,156.427032,156.755951,157.114792,160.10498,2.69,1,4.64,9
155.201065,156.427032,156.755951,157.114792,160.10498,164.410858,1.09,0,5.93,7
156.427032,156.755951,157.114792,160.10498,164.410858,166.204971,-2.13,0,6.25,2
155.777069,160.645721,165.43457,170.881882,171.759827,173.705307,2.11,0,11.51,8
160.645721,165.43457,170.881882,171.759827,173.705307,177.37674,-0.58,0,10.41,4
182.20549,184.689713,184.959076,188.141678,188.181564,189.708008,0.84,0,4.12,7
184.689713,184.959076,188.141678,188.181564,189.708008,191.294327,-0.07,1,3.58,4
217.477905,218.476288,223.048889,223.458237,225.534851,230.257217,-1.02,1,5.88,3
270.372284,272.129425,274.924896,281.344513,285.817261,291.947357,-1.87,0,7.98,2
248.723312,250.841141,255.336502,259.552185,262.139496,274.0672,-1.02,5,10.19,3
271.260071,273.297974,275.835327,279.95108,280.270752,281.789215,-0.65,1,3.88,4
233.948578,235.896561,241.700577,243.039185,243.288925,243.368851,1.15,0,4.03,7
235.896561,241.700577,243.039185,243.288925,243.368851,246.155991,-1.57,0,4.35,3
251.650314,256.365448,257.614166,258.4133,259.712006,284.965942,1.94,1,13.24,8
256.365448,257.614166,258.4133,259.712006,284.965942,290.490234,0.49,0,13.31,6
257.614166,258.4133,259.712006,284.965942,290.490234,291.908752,-1.47,0,13.31,3
270.672638,272.082001,272.551758,276.320007,288.664185,294.981232,8.07,1,8.98,10
272.082001,272.551758,276.320007,288.664185,294.981232,318.790039,0.65,0,17.17,6
272.551758,276.320007,288.664185,294.981232,318.790039,320.85907,-0.65,2,17.72,4
339.850006,340.450012,341.880005,345.309998,352.269989,355.429993,0.05,3,4.58,5
340.450012,341.880005,345.309998,352.269989,355.429993,355.600006,1.25,2,4.45,7
341.880005,345.309998,352.269989,355.429993,355.600006,360.059998,6.05,1,5.32,10
345.309998,352.269989,355.429993,355.600006,360.059998,381.859985,2.2,0,10.58,8
352.269989,355.429993,355.600006,360.059998,381.859985,390.269989,-1.0,1,10.79,3
303.23999,318.049988,327.679993,343.25,359.799988,369.350006,1.42,0,21.8,7
318.049988,327.679993,343.25,359.799988,369.350006,374.609985,-0.31,0,17.78,4
319.75,328.450012,344.929993,348.329987,367.540009,374.850006,0.89,0,17.23,7
328.450012,344.929993,348.329987,367.540009,374.850006,378.179993,-0.2,0,15.14,4
287.339996,310.410004,324.5,341.649994,354.390015,357.619995,-5.99,1,24.46,0
257.519989,281.809998,289.100006,292.089996,292.850006,298.01001,-0.48,2,15.72,4
609.219971,610.669983,611.77002,619.309998,626.97998,633.52002,0.74,0,3.99,6
610.669983,611.77002,619.309998,626.97998,633.52002,638.179993,-1.29,1,4.5,3
525.630005,532.030029,542.409973,554.210022,555.580017,566.549988,-3.1,1,7.78,1
482.950012,491.98999,494.420013,497.619995,499.5,513.72998,4.44,1,6.37,10
491.98999,494.420013,497.619995,499.5,513.72998,536.539978,2.53,0,9.06,9
494.420013,497.619995,499.5,513.72998,536.539978,550.099976,-3.11,5,11.26,1
533.01001,536.330017,547.849976,562.0,565.5,585.0,-0.32,1,9.75,4
582.0,582.549988,592.539978,594.150024,594.530029,597.23999,0.33,0,2.62,6
582.549988,592.539978,594.150024,594.530029,597.23999,599.23999,-2.57,0,2.86,1
606.549988,625.0,633.440002,646.429993,669.47998,691.099976,-5.65,3,13.94,0
583.51001,605.52002,607.400024,620.940002,742.880005,772.02002,1.62,0,32.31,8
605.52002,607.400024,620.940002,742.880005,772.02002,784.52002,-0.43,0,29.56,4
977.140015,988.419983,995.929993,1007.23999,1015.0,1017.450012,1.81,0,4.13,8
988.419983,995.929993,1007.23999,1015.0,1017.450012,1035.829956,-5.2,0,4.8,0
1039.560059,1086.910034,1107.5,1124.619995,1172.619995,1173.930054,4.39,0,12.93,10
1086.910034,1107.5,1124.619995,1172.619995,1173.930054,1225.449951,-0.45,0,12.75,4
1079.329956,1090.579956,1091.390015,1145.0,1160.369995,1199.839966,1.33,1,11.17,7
1090.579956,1091.390015,1145.0,1160.369995,1199.839966,1215.75,4.39,0,11.48,10
1091.390015,1145.0,1160.369995,1199.839966,1215.75,1269.170044,-2.4,4,16.29,2
1214.050049,1215.859985,1233.969971,1315.689941,1437.800049,1485.859985,-10.44,0,22.39,0
1286.310059,1300.810059,1318.089966,1370.300049,1416.98999,1451.77002,-0.86,3,12.86,3
1536.540039,1589.52002,1606.630005,1618.060059,1668.98999,1669.540039,0.63,1,8.66,6
1589.52002,1606.630005,1618.060059,1668.98999,1669.540039,1679.98999,2.6,0,5.69,9
1606.630005,1618.060059,1668.98999,1669.540039,1679.98999,1723.680054,-1.5,1,7.29,3
1404.780029,1427.22998,1462.579956,1468.060059,1476.339966,1505.0,1.84,1,7.13,8
1427.22998,1462.579956,1468.060059,1476.339966,1505.0,1532.76001,0.63,0,7.39,6
1462.579956,1468.060059,1476.339966,1505.0,1532.76001,1542.390015,-0.04,2,5.46,4
1459.319946,1461.25,1518.430054,1524.25,1563.089966,1592.619995,-0.09,1,9.13,4
1481.02002,1489.660034,1508.709961,1531.930054,1556.48999,1629.76001,1.24,1,10.04,7
1489.660034,1508.709961,1531.930054,1556.48999,1629.76001,1650.0,3.64,0,10.76,10
1508.709961,1531.930054,1556.48999,1629.76001,1650.0,1709.97998,-6.89,0,13.34,0
1187.359985,1224.51001,1227.939941,1262.72998,1299.109985,1316.280029,0.55,1,10.86,6
1224.51001,1227.939941,1262.72998,1299.109985,1316.280029,1323.560059,2.49,0,8.09,8
1227.939941,1262.72998,1299.109985,1316.280029,1323.560059,1356.459961,-0.59,0,10.47,4
612.700012,635.219971,656.700012,677.400024,698.640015,739.460022,-3.0,0,20.69,1
655.690002,689.98999,691.840027,724.75,779.679993,789.200012,-3.2,0,20.36,1
727.789978,791.669983,803.75,813.710022,813.969971,837.590027,6.36,1,15.09,10
791.669983,803.75,813.710022,813.969971,837.590027,890.869995,16.16,0,12.53,10
803.75,813.710022,813.969971,837.590027,890.869995,1034.829956,-0.97,0,28.75,3
855.909973,857.929993,887.690002,922.539978,970.98999,1002.01001,-5.8,2,17.07,0
826.109985,837.440002,856.090027,873.469971,897.309998,915.780029,2.3,2,10.85,8
837.440002,856.090027,873.469971,897.309998,915.780029,936.799988,9.34,1,11.86,10
856.090027,873.469971,897.309998,915.780029,936.799988,1024.310059,5.72,0,19.65,10
873.469971,897.309998,915.780029,936.799988,1024.310059,1082.920044,-1.19,0,23.98,3
1099.329956,1118.26001,1136.26001,1156.880005,1182.98999,1220.0,-0.92,4,10.98,3
1187.280029,1191.790039,1196.73999,1224.880005,1266.800049,1318.060059,-0.34,0,11.02,4
1215.310059,1237.839966,1249.459961,1304.660034,1343.130005,1372.359985,3.59,1,12.92,10
1237.839966,1249.459961,1304.660034,1343.130005,1372.359985,1421.640015,0.94,0,14.85,7
1249.459961,1304.660034,1343.130005,1372.359985,1421.640015,1435.050049,-0.63,1,14.85,4
1175.0,1200.449951,1226.23999,1240.73999,1300.01001,1319.5,5.18,0,12.3,10
1200.449951,1226.23999,1240.73999,1300.01001,1319.5,1387.790039,-0.94,1,15.61,3
1341.380005,1374.390015,1378.290039,1430.51001,1442.550049,1469.550049,-1.47,5,9.56,3
1448.0,1481.98999,1495.47998,1525.0,1535.5,1599.209961,-0.63,3,10.44,4
1635.280029,1661.97998,1726.189941,1756.300049,1759.910034,1762.699951,-1.36,1,7.79,3
1499.51001,1509.050049,1519.439941,1528.839966,1555.689941,1571.98999,-1.39,0,4.83,3
1456.51001,1505.98999,1630.560059,1653.849976,1688.689941,1716.780029,-1.25,0,17.87,3
1677.339966,1683.910034,1718.5,1739.150024,1749.170044,1787.72998,-0.88,0,6.58,3
1776.0,1810.390015,1859.699951,1869.400024,1883.619995,1901.819946,0.76,0,7.08,6
1810.390015,1859.699951,1869.400024,1883.619995,1901.819946,1916.199951,-0.92,1,5.84,3
31.688673,31.980507,32.221569,32.659328,33.078037,33.185894,1.34,2,4.72,7
31.980507,32.221569,32.659328,33.078037,33.185894,33.629959,2.32,1,5.16,8
32.221569,32.659328,33.078037,33.185894,33.629959,34.410294,0.11,0,6.79,5
32.659328,33.078037,33.185894,33.629959,34.410294,34.448357,-0.26,1,5.48,4
29.691849,30.560257,31.358427,31.364851,31.499912,31.898643,-0.1,2,7.43,4
35.266743,35.642464,36.251419,36.666016,36.717838,37.229607,0.4,0,5.57,6
35.642464,36.251419,36.666016,36.717838,37.229607,37.378605,-0.36,0,4.87,4
27.204742,27.400513,27.609789,27.88656,28.210583,28.629124,2.12,1,5.24,8
27.400513,27.609789,27.88656,28.210583,28.629124,29.23667,0.21,0,6.7,5
27.609789,27.88656,28.210583,28.629124,29.23667,29.297417,-0.78,1,6.11,4
29.952232,30.289761,31.045816,31.828875,31.876139,32.119152,-0.57,1,7.23,4
35.252766,36.06908,36.295467,36.700184,36.960861,36.995171,-0.52,0,4.94,4
34.882614,34.965565,35.663769,36.527889,36.804413,36.852798,0.0,0,5.65,5
36.092381,36.126938,36.361988,36.624664,37.703094,38.06255,-0.22,1,5.46,4
37.774052,37.922493,38.203754,38.649078,39.164703,39.414703,0.18,3,4.34,5
37.922493,38.203754,38.649078,39.164703,39.414703,39.485027,0.61,2,4.12,6
38.203754,38.649078,39.164703,39.414703,39.485027,39.727207,1.22,1,3.99,7
38.649078,39.164703,39.414703,39.485027,39.727207,40.211601,0.76,0,4.04,6
39.164703,39.414703,39.485027,39.727207,40.211601,40.516293,-1.04,6,3.45,3
40.094398,40.586597,40.735039,40.938171,41.031918,41.078796,0.84,0,2.46,7
40.586597,40.735039,40.938171,41.031918,41.078796,41.422543,-0.06,1,2.06,4
40.922539,41.250668,41.399117,41.633492,41.750675,42.297562,-0.37,2,3.36,4
39.48719,39.738987,40.415737,40.793461,40.903618,41.202648,1.28,1,4.34,7
39.738987,40.415737,40.793461,40.903618,41.202648,41.729877,0.87,0,5.01,7
40.415737,40.793461,40.903618,41.202648,41.729877,42.091858,-0.3,0,4.15,4
35.13483,35.39669,35.404621,35.864838,37.055038,37.078838,-0.19,2,5.53,4
31.978441,32.301785,32.924206,33.296059,33.902317,35.244186,3.27,3,10.21,9
32.301785,32.924206,33.296059,33.902317,35.244186,36.395046,0.04,2,12.67,5
32.924206,33.296059,33.902317,35.244186,36.395046,36.411369,1.28,1,10.59,7
33.296059,33.902317,35.244186,36.395046,36.411369,36.876617,0.58,0,10.75,6
33.902317,35.244186,36.395046,36.411369,36.876617,37.088833,-0.55,0,9.4,4
35.399261,35.684937,35.888996,35.962452,36.623585,36.770508,0.58,0,3.87,6
35.684937,35.888996,35.962452,36.623585,36.770508,36.982731,-0.97,0,3.64,3
36.867958,37.337936,38.563225,38.798218,38.940895,39.796921,1.16,0,7.94,7
37.337936,38.563225,38.798218,38.940895,39.796921,40.258507,-0.21,1,7.82,4
38.848579,39.2682,39.662632,40.314926,40.984158,41.170528,0.91,1,5.98,7
39.2682,39.662632,40.314926,40.984158,41.170528,41.543266,0.57,0,5.79,6
39.662632,40.314926,40.984158,41.170528,41.543266,41.780457,-0.2,1,5.34,4
43.161289,43.44931,43.906761,44.364204,44.448921,44.542107,-0.74,0,3.2,4
26.888716,27.145132,27.264786,28.461359,29.418612,30.068182,6.54,0,11.82,10
27.145132,27.264786,28.461359,29.418612,30.068182,32.033985,-3.74,0,18.01,0
31.213062,31.525116,31.542452,32.833969,34.099476,35.312981,5.55,0,13.14,10
31.525116,31.542452,32.833969,34.099476,35.312981,37.271927,-3.37,0,18.23,1
30.675659,32.01918,32.426575,32.842632,33.492729,33.570736,-0.67,0,9.44,4
42.769142,43.053375,43.461971,43.852798,46.533642,47.143326,3.04,5,10.23,9
43.053375,43.461971,43.852798,46.533642,47.143326,48.577896,0.44,4,12.83,6
43.461971,43.852798,46.533642,47.143326,48.577896,48.793072,0.99,3,12.27,7
43.852798,46.533642,47.143326,48.577896,48.793072,49.277241,0.64,2,12.37,6
46.533642,47.143326,48.577896,48.793072,49.277241,49.591045,0.65,1,6.57,6
47.143326,48.577896,48.793072,49.277241,49.591045,49.913822,0.61,0,5.88,6
48.577896,48.793072,49.277241,49.591045,49.913822,50.218666,-1.07,0,3.38,3
57.050774,57.579777,57.660465,58.64674,60.027489,60.215786,-0.31,0,5.55,4
51.591602,53.13583,54.824535,55.033894,56.189915,56.981831,0.11,0,10.45,5
53.13583,54.824535,55.033894,56.189915,56.981831,57.045555,-0.29,0,7.36,4
52.377445,54.413479,54.496017,54.7253,55.51403,55.596573,0.43,0,6.15,6
54.413479,54.496017,54.7253,55.51403,55.596573,55.835033,-0.41,0,2.61,4
53.734802,55.321434,55.835033,56.660446,57.311619,57.421665,0.11,0,6.86,5
55.321434,55.835033,56.660446,57.311619,57.421665,57.485867,-0.16,0,3.91,4
62.117401,63.27298,63.605465,64.953865,65.03698,65.110855,0.75,0,4.82,6
63.27298,63.605465,64.953865,65.03698,65.110855,65.600357,-1.27,1,3.68,3
59.292442,59.744991,60.326828,62.35865,62.958981,63.217567,0.47,1,6.62,6
59.744991,60.326828,62.35865,62.958981,63.217567,63.513096,2.25,0,6.31,8
60.326828,62.35865,62.958981,63.217567,63.513096,64.944611,-1.28,2,7.65,3
64.796852,65.064682,65.240143,65.785057,66.348419,66.902565,-1.19,0,3.25,3
58.897251,59.028553,59.928894,61.832733,62.545517,63.595898,-0.69,1,7.98,4
69.674347,70.137016,70.212555,70.712997,71.288963,71.657219,1.36,0,2.85,7
70.137016,70.212555,70.712997,71.288963,71.657219,72.629776,-0.26,1,3.55,4
65.557526,66.275131,66.747253,67.011642,67.568726,68.191925,-0.25,2,4.02,4
55.843655,56.650196,57.005459,57.860012,58.512928,58.762573,1.27,0,5.23,7
56.650196,57.005459,57.860012,58.512928,58.762573,59.511509,-0.42,1,5.05,4
59.363697,59.760616,60.283386,60.418922,60.535091,60.844887,0.14,2,2.5,5
59.760616,60.283386,60.418922,60.535091,60.844887,60.932011,0.64,1,1.96,6
60.283386,60.418922,60.535091,60.844887,60.932011,61.319252,1.52,0,1.72,7
60.418922,60.535091,60.844887,60.932011,61.319252,62.248627,-0.82,0,3.03,3
58.085808,58.366558,59.363697,59.925198,60.196259,60.844887,-0.59,0,4.75,4
61.972065,62.587288,63.417366,63.671265,64.677116,65.331406,-0.81,0,5.42,3
67.838936,68.852783,69.994591,70.831253,71.087181,71.57933,-1.13,0,5.51,3
69.138229,69.413841,70.619095,70.688538,71.085327,71.958267,0.26,0,4.08,6
69.413841,70.619095,70.688538,71.085327,71.958267,72.146751,-0.44,1,3.94,4
68.000267,68.823608,69.299759,70.281822,70.698448,71.541641,-0.98,0,5.21,3
